ep,vl,vr,e
-1.07,0.00,0.12
-1.00,0.32,0.12
0.12,1.00,0.13
1.00,1.52,0.45
0.87,1.61,1.10
-0.41,1.55,1.78
-1.06,1.74,2.14
-0.57,2.23,2.03
1.03,2.83,1.93
1.22,2.82,2.22
0.35,2.46,2.76
-1.06,2.29,3.15
-1.08,2.61,3.00
0.17,3.07,2.58
1.22,3.29,2.52
0.88,2.95,2.82
-0.90,2.60,3.23
-1.16,2.72,3.19
0.29,3.14,2.77
1.17,3.31,2.62
0.94,2.97,2.91
-0.80,2.59,3.29
-1.11,2.68,3.23
-0.11,3.06,2.83
1.19,3.31,2.60
1.03,3.07,2.88
-0.59,2.65,3.24
-1.08,2.64,3.28
-0.29,3.05,2.92
1.11,3.38,2.70
1.04,3.17,2.94
-0.50,2.75,3.29
-1.10,2.72,3.39
-0.63,3.10,3.03
0.97,3.44,2.69
1.17,3.29,2.79
0.32,2.85,3.13
-1.12,2.60,3.43
-1.06,2.88,3.20
0.60,3.33,2.74
1.22,3.34,2.67
0.68,2.95,3.00
-1.01,2.60,3.32
-1.07,2.78,3.19
0.29,3.21,2.76
1.07,3.26,2.60
0.74,2.97,2.92
-0.83,2.66,3.28
-1.04,2.79,3.20
0.13,3.19,2.82
1.01,3.31,2.70
0.75,3.07,2.98
-0.79,2.73,3.34
-1.09,2.83,3.29
0.06,3.26,2.92
1.10,3.43,2.71
0.88,3.14,2.97
-0.59,2.76,3.36
-0.62,2.74,3.32
-0.94,2.56,3.29
-0.67,2.73,3.06
1.02,3.01,2.06
1.24,2.85,2.15
-0.10,2.30,2.78
-1.11,2.10,2.99
-0.84,2.46,2.61
1.08,3.03,2.13
1.24,2.84,2.18
0.11,2.29,2.80
-0.97,2.07,3.10
0.89,2.92,2.15
0.99,2.78,2.12
-0.57,2.21,2.76
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
